"workerid","rt","trial_type","trial_num","targetSentence","log_dayrate","interval","observationSentence","past","item","condition","ntimes","dayrate","utt","utt_interval"
28,2016,"propensity_judgment",10,"You overhear two friends talking. <br>One of them says to the other, ""Elizabeth wore a shirt today.""",0,"day","Elizabeth wore a shirt today.","wore a shirt","wear a shirt","communication",1,1,"Elizabeth wore a shirt today.",day
28,4036,"propensity_judgment",11,"You overhear two friends talking. <br>One of them says to the other, ""Ashley went on a hike this month.""",-3.40119738166,"month","Ashley went on a hike this month.","went on a hike","go on a hike","communication",1,0.0333333333333,"Ashley went on a hike this month.",month
28,1970,"propensity_judgment",12,"You overhear two friends talking. <br>One of them says to the other, ""Angela wore shoes today.""",0,"day","Angela wore shoes today.","wore shoes","wear shoes","communication",1,1,"Angela wore shoes today.",day
28,1989,"propensity_judgment",13,"You overhear two friends talking. <br>One of them says to the other, ""Scott took dance lessons this week.""",-1.94591014906,"week","Scott took dance lessons this week.","took dance lessons","take dance lessons","communication",1,0.142857142857,"Scott took dance lessons this week.",week
28,2206,"propensity_judgment",14,"You overhear two friends talking. <br>One of them says to the other, ""Elisa changed her bedsheets this week.""",-1.94591014906,"week","Elisa changed her bedsheets this week.","changed their bedsheets","change their bedsheets","communication",1,0.142857142857,"Elisa changed her bedsheets this week.",week
28,2386,"propensity_judgment",15,"You overhear two friends talking. <br>One of them says to the other, ""Natalie went to a Renaissance fair this year.""",-5.89989735358,"year","Natalie went to a Renaissance fair this year.","went to a Renaissance fair","go to Renaissance fairs","communication",1,0.0027397260274,"Natalie went to a Renaissance fair this year.",year
28,2733,"propensity_judgment",16,"You overhear two friends talking. <br>One of them says to the other, ""George had a birthday party this year.""",-5.89989735358,"year","George had a birthday party this year.","had a birthday party","have a birthday party","communication",1,0.0027397260274,"George had a birthday party this year.",year
28,2255,"propensity_judgment",17,"You overhear two friends talking. <br>One of them says to the other, ""Jacob ate meat today.""",0,"day","Jacob ate meat today.","ate meat","eat meat","communication",1,1,"Jacob ate meat today.",day
28,2464,"propensity_judgment",18,"You overhear two friends talking. <br>One of them says to the other, ""Stephen used a cell phone today.""",0,"day","Stephen used a cell phone today.","used a cell phone","use a cell phone","communication",1,1,"Stephen used a cell phone today.",day
28,4067,"propensity_judgment",19,"You overhear two friends talking. <br>One of them says to the other, ""Robert took a vacation this year.""",-5.89989735358,"year","Robert took a vacation this year.","took a vacation","take a vacation","communication",1,0.0027397260274,"Robert took a vacation this year.",year
28,3320,"propensity_judgment",20,"You overhear two friends talking. <br>One of them says to the other, ""Tim paid his taxes this year.""",-5.89989735358,"year","Tim paid his taxes this year.","paid their taxes","pay their taxes","communication",1,0.0027397260274,"Tim paid his taxes this year.",year
28,1636,"propensity_judgment",21,"You overhear two friends talking. <br>One of them says to the other, ""Tom drove a car today.""",0,"day","Tom drove a car today.","drove a car","drive a car","communication",1,1,"Tom drove a car today.",day
28,1868,"propensity_judgment",22,"You overhear two friends talking. <br>One of them says to the other, ""Eric wore tie-dye today.""",0,"day","Eric wore tie-dye today.","wore tie-dye","wear tie-dye","communication",1,1,"Eric wore tie-dye today.",day
28,2546,"propensity_judgment",23,"You overhear two friends talking. <br>One of them says to the other, ""Alicia washed her dishes today.""",0,"day","Alicia washed her dishes today.","washed their dishes","wash their dishes","communication",1,1,"Alicia washed her dishes today.",day
28,2337,"propensity_judgment",24,"You overhear two friends talking. <br>One of them says to the other, ""Nicole washed her hair this week.""",-1.94591014906,"week","Nicole washed her hair this week.","washed their hair","wash their hair","communication",1,0.142857142857,"Nicole washed her hair this week.",week
28,2714,"propensity_judgment",25,"You overhear two friends talking. <br>One of them says to the other, ""Lewis bought his own groceries this week.""",-1.94591014906,"week","Lewis bought his own groceries this week.","bought their own groceries","buy their own groceries","communication",1,0.142857142857,"Lewis bought his own groceries this week.",week
29,14411,"propensity_judgment",1,"You overhear two friends talking. <br>One of them says to the other, ""Kelly wore glasses today.""",-1.94591014906,"week","Kelly wore glasses today.","wore glasses","wear glasses","communication",1,0.142857142857,"Kelly wore glasses today.",day
29,7099,"propensity_judgment",2,"You overhear two friends talking. <br>One of them says to the other, ""John washed his hair this week.""",-2.7080502011,"month","John washed his hair this week.","washed their hair","wash their hair","communication",2,0.0666666666667,"John washed his hair this week.",week
29,8295,"propensity_judgment",3,"You overhear two friends talking. <br>One of them says to the other, ""Maya washed her dishes today.""",0,"day","Maya washed her dishes today.","washed their dishes","wash their dishes","communication",1,1,"Maya washed her dishes today.",day
29,9561,"propensity_judgment",4,"You overhear two friends talking. <br>One of them says to the other, ""Jack bought his own groceries this week.""",-3.40119738166,"month","Jack bought his own groceries this week.","bought their own groceries","buy their own groceries","communication",1,0.0333333333333,"Jack bought his own groceries this week.",week
29,13208,"propensity_judgment",5,"You overhear two friends talking. <br>One of them says to the other, ""Theresa paid her taxes this year.""",-5.89989735358,"year","Theresa paid her taxes this year.","paid their taxes","pay their taxes","communication",1,0.0027397260274,"Theresa paid her taxes this year.",year
29,8149,"propensity_judgment",6,"You overhear two friends talking. <br>One of them says to the other, ""Ronald went skiing this year.""",-6.81618808546,"5 years","Ronald went skiing this year.","went skiing","go skiing","communication",2,0.00109589041096,"Ronald went skiing this year.",year
29,10068,"propensity_judgment",7,"You overhear two friends talking. <br>One of them says to the other, ""Monica used a cell phone today.""",-0.336472236621,"week","Monica used a cell phone today.","used a cell phone","use a cell phone","communication",5,0.714285714286,"Monica used a cell phone today.",day
29,5052,"propensity_judgment",8,"You overhear two friends talking. <br>One of them says to the other, ""Bridgette changed her bedsheets this week.""",-2.7080502011,"month","Bridgette changed her bedsheets this week.","changed their bedsheets","change their bedsheets","communication",2,0.0666666666667,"Bridgette changed her bedsheets this week.",week
29,5960,"propensity_judgment",9,"You overhear two friends talking. <br>One of them says to the other, ""Seth drank lemonade today.""",-1.2527629685,"week","Seth drank lemonade today.","drank lemonade","drink lemonade","communication",2,0.285714285714,"Seth drank lemonade today.",day
29,4363,"propensity_judgment",10,"You overhear two friends talking. <br>One of them says to the other, ""Doug ate pasta today.""",-1.2527629685,"week","Doug ate pasta today.","ate pasta","eat pasta","communication",2,0.285714285714,"Doug ate pasta today.",day
29,5788,"propensity_judgment",11,"You overhear two friends talking. <br>One of them says to the other, ""Derrick took dance lessons this week.""",-2.7080502011,"month","Derrick took dance lessons this week.","took dance lessons","take dance lessons","communication",2,0.0666666666667,"Derrick took dance lessons this week.",week
29,5202,"propensity_judgment",12,"You overhear two friends talking. <br>One of them says to the other, ""Amber wore a hat today.""",-0.847297860387,"week","Amber wore a hat today.","wore a hat","wear a hat","communication",3,0.428571428571,"Amber wore a hat today.",day
29,8088,"propensity_judgment",13,"You overhear two friends talking. <br>One of them says to the other, ""Eric went on a hike this month.""",-4.80128506491,"year","Eric went on a hike this month.","went on a hike","go on a hike","communication",3,0.00821917808219,"Eric went on a hike this month.",month
29,8711,"propensity_judgment",14,"You overhear two friends talking. <br>One of them says to the other, ""Stephanie wore shoes today.""",-0.336472236621,"week","Stephanie wore shoes today.","wore shoes","wear shoes","communication",5,0.714285714286,"Stephanie wore shoes today.",day
29,7068,"propensity_judgment",15,"You overhear two friends talking. <br>One of them says to the other, ""Lewis exercised this month.""",-3.40119738166,"month","Lewis exercised this month.","exercised","exercise","communication",1,0.0333333333333,"Lewis exercised this month.",month
29,6444,"propensity_judgment",16,"You overhear two friends talking. <br>One of them says to the other, ""Michelle went outside today.""",-0.847297860387,"week","Michelle went outside today.","went outside","go outside","communication",3,0.428571428571,"Michelle went outside today.",day
29,4959,"propensity_judgment",17,"You overhear two friends talking. <br>One of them says to the other, ""Jacob drank coffee today.""",-0.336472236621,"week","Jacob drank coffee today.","drank coffee","drink coffee","communication",5,0.714285714286,"Jacob drank coffee today.",day
29,8686,"propensity_judgment",18,"You overhear two friends talking. <br>One of them says to the other, ""George drove a car today.""",-1.2527629685,"week","George drove a car today.","drove a car","drive a car","communication",2,0.285714285714,"George drove a car today.",day
